,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
55,NC3,7,0.00075,0.734925,0.74235,0.801425,0.975275,0.99865,0.748975,0.758025,0.865,0.996675,0.999625,0.863425,0.869575,0.927775,0.999025,0.999975,0.99695,0.9974,0.99835,0.9999,0.999975,0.99995,1,1,1,1,0.788575,0.794725,0.8433,0.98865,0.999075,0.79985,0.8012,0.884225,0.998325,0.999775,0.88285,0.88065,0.927225,0.99955,1,0.998675,0.999075,0.9994,0.999775,0.99995,1,1,1,1,0.999975,0.84925,0.8547,0.88935,0.9985,0.999075,0.8593,0.864025,0.905875,0.99995,0.9999,0.905125,0.9119,0.93895,0.999975,1,1,0.99995,1,0.99995,1,1,0.999975,1,1,0.999975,0.918425,0.927275,0.94485,0.999325,1,0.9304,0.94,0.95625,1,0.99985,0.95055,0.955275,0.9657,1,1,1,0.999875,1,0.999975,1,1,0.999975,1,1,NA,0.9621,0.972425,0.980775,0.9991,NA,0.973925,0.9831,0.992625,NA,NA,0.983025,0.993125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9882,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NC3,8,0.001,0.683375,0.696875,0.7619,0.970075,0.99865,0.69655,0.70005,0.834875,0.997075,0.999875,0.83055,0.83515,0.9109,0.9982,0.999875,0.99435,0.99575,0.9977,0.99985,0.999975,0.998825,0.999425,0.999425,0.999725,0.999975,0.743075,0.747225,0.800975,0.985925,0.999875,0.749125,0.75325,0.852675,0.99855,1,0.84885,0.856225,0.9123,0.99925,0.99995,0.996775,0.997575,0.998725,0.99995,1,0.99895,0.999425,0.999175,0.999925,1,0.812575,0.820325,0.85575,0.9985,0.999975,0.8175,0.8247,0.884975,0.999875,0.999975,0.884575,0.882775,0.92245,0.999775,0.999625,0.9988,0.99935,0.999625,1,0.999975,0.998825,0.999625,0.999375,0.99985,0.99995,0.89655,0.9045,0.9269,1,1,0.909725,0.91885,0.942675,0.999925,1,0.93255,0.942925,0.9554,0.999975,0.999675,0.99965,0.99935,0.99965,1,1,0.999775,0.999975,0.9988,0.99985,NA,0.9482,0.9636,0.975475,1,NA,0.96495,0.978525,0.989575,NA,NA,0.977875,0.98995,0.99995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985325,0.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NC3,9,0.0025,0.5456,0.541525,0.623675,0.93285,0.989225,0.549675,0.551575,0.730525,0.984225,0.992675,0.732125,0.732975,0.8411,0.989075,0.992925,0.984675,0.98475,0.987625,0.990675,0.990475,0.9925,0.99425,0.991975,0.990025,0.989375,0.57555,0.579525,0.661775,0.9627,0.991875,0.58675,0.585825,0.7403,0.989275,0.993175,0.73775,0.7402,0.83745,0.99055,0.993325,0.98915,0.99035,0.989725,0.9905,0.991325,0.99455,0.9926,0.99265,0.99025,0.988925,0.64755,0.653625,0.723375,0.987375,0.995,0.6562,0.6676,0.771675,0.993625,0.99275,0.76595,0.768075,0.832175,0.99235,0.994225,0.9928,0.99195,0.99235,0.9906,0.990125,0.995175,0.993125,0.99225,0.988775,0.98955,0.77535,0.7924,0.8358,0.992625,0.997575,0.799,0.81815,0.8589,0.994425,0.9924,0.848175,0.858625,0.88785,0.9919,0.995075,0.99555,0.993225,0.9927,0.9906,0.9905,0.996725,0.9931,0.991675,0.989775,NA,0.87615,0.9057,0.9333,0.99675,NA,0.914425,0.9391,0.962925,NA,NA,0.939725,0.963,0.988675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9554,0.997775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NC3,10,0.005,0.48025,0.490275,0.56585,0.88695,0.9674,0.48965,0.491975,0.66845,0.955625,0.9676,0.66835,0.673375,0.786,0.95685,0.967175,0.954675,0.953625,0.956225,0.9618,0.962875,0.968375,0.9642,0.9629,0.96135,0.960225,0.498475,0.504575,0.5777,0.924,0.9756,0.502975,0.50265,0.660725,0.9638,0.971975,0.659225,0.661925,0.7605,0.9585,0.966175,0.9618,0.96195,0.95835,0.960025,0.961925,0.96735,0.962425,0.9613,0.961875,0.961275,0.531175,0.53175,0.60705,0.967025,0.98575,0.532525,0.540025,0.65965,0.968575,0.97355,0.662875,0.6646,0.746275,0.9599,0.96805,0.970125,0.965575,0.962425,0.9602,0.96115,0.96995,0.9652,0.962025,0.96225,0.959,0.645925,0.653125,0.712625,0.975175,0.992325,0.665025,0.682075,0.7424,0.971125,0.974075,0.726325,0.740675,0.78215,0.96085,0.96895,0.97015,0.966825,0.96135,0.95905,0.96405,0.977725,0.963775,0.9653,0.965875,NA,0.7766,0.8134,0.8498,0.9877,NA,0.823625,0.861975,0.901275,NA,NA,0.8622,0.905925,0.9466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9047,0.976925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NC3,11,0.0075,0.478375,0.474375,0.5321,0.82265,0.914325,0.467025,0.470425,0.617825,0.89305,0.914375,0.620425,0.617825,0.7147,0.887575,0.905075,0.895725,0.89035,0.882325,0.8843,0.8857,0.919375,0.9077,0.893075,0.88395,0.879925,0.48055,0.47485,0.530075,0.86055,0.9306,0.46565,0.45875,0.598775,0.9007,0.914825,0.60335,0.597175,0.68925,0.89165,0.906775,0.906925,0.8966,0.889825,0.8823,0.88905,0.924975,0.9061,0.89515,0.887175,0.883175,0.488025,0.48465,0.544225,0.90705,0.9579,0.482125,0.470075,0.58585,0.91375,0.916125,0.597775,0.5845,0.657975,0.894775,0.9093,0.918275,0.8997,0.89345,0.88165,0.88455,0.95035,0.906675,0.8923,0.885675,0.8793,0.5678,0.5704,0.612925,0.921,0.989075,0.5626,0.574725,0.6322,0.915525,0.9189,0.631025,0.6339,0.6754,0.892575,0.9116,0.92785,0.898625,0.8939,0.88035,0.889225,0.98715,0.908,0.898425,0.8904,NA,0.69435,0.72785,0.7635,0.963275,NA,0.731475,0.77045,0.814175,NA,NA,0.77565,0.828475,0.869675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8566,0.953675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,NC3,12,0.01,0.452425,0.44845,0.49915,0.77605,0.8755,0.44735,0.434825,0.561325,0.837025,0.862025,0.582025,0.573575,0.652875,0.81545,0.837975,0.840925,0.83195,0.81495,0.80455,0.81435,0.8574,0.851225,0.83265,0.80675,0.7971,0.45765,0.453275,0.49565,0.809425,0.8977,0.444475,0.429075,0.552125,0.83985,0.8681,0.565525,0.553125,0.627925,0.814425,0.84165,0.8463,0.835375,0.814425,0.80215,0.807525,0.8662,0.850675,0.832725,0.80885,0.79925,0.471725,0.4535,0.49905,0.868275,0.927675,0.441025,0.427775,0.532525,0.84785,0.8732,0.548725,0.5288,0.5904,0.822125,0.842625,0.86285,0.845175,0.827325,0.798175,0.804625,0.8946,0.8509,0.8397,0.809825,0.7993,0.517725,0.50505,0.538625,0.89945,0.964425,0.4992,0.49365,0.54995,0.8509,0.88815,0.555875,0.544525,0.57545,0.823225,0.8414,0.881675,0.8446,0.82035,0.78885,0.817325,0.949525,0.855425,0.839375,0.813825,NA,0.626125,0.647825,0.679,0.9362,NA,0.65925,0.692025,0.73065,NA,NA,0.691175,0.7346,0.7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807325,0.91195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,NC3,13,0.0125,0.45655,0.436425,0.46975,0.716125,0.822375,0.4312,0.40965,0.520975,0.77215,0.8003,0.5436,0.529175,0.6069,0.761575,0.7817,0.797925,0.784775,0.760275,0.7465,0.759525,0.822525,0.799775,0.77425,0.753925,0.752625,0.44755,0.441525,0.462725,0.750425,0.861725,0.425775,0.41375,0.50745,0.77765,0.804275,0.528375,0.50935,0.57365,0.76045,0.7761,0.80655,0.78685,0.76275,0.753775,0.764975,0.83015,0.802075,0.77745,0.75055,0.75065,0.457825,0.4385,0.465925,0.808725,0.91335,0.428175,0.404925,0.485175,0.7886,0.805025,0.510575,0.48875,0.54055,0.766,0.783,0.82115,0.79705,0.769225,0.7484,0.76865,0.84915,0.802675,0.78505,0.752975,0.74485,0.49,0.46625,0.48235,0.8572,0.955475,0.462775,0.446225,0.487075,0.78425,0.8293,0.507375,0.49385,0.505,0.7729,0.78725,0.837575,0.796325,0.771975,0.737825,0.7773,0.911775,0.798375,0.793075,0.7556,NA,0.583475,0.5884,0.6027,0.92525,NA,0.596625,0.618225,0.667875,NA,NA,0.62395,0.672,0.7177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770325,0.880025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,NC3,14,0.015,0.43455,0.42085,0.4509,0.704875,0.825225,0.393675,0.38745,0.493875,0.75365,0.808575,0.48595,0.47485,0.52675,0.69875,0.750125,0.703275,0.6896,0.65835,0.6602,0.681425,0.7261,0.7114,0.677575,0.650975,0.6433,0.429675,0.4201,0.4517,0.7468,0.86465,0.394125,0.381575,0.475725,0.757475,0.8065,0.47555,0.449775,0.508075,0.69925,0.7489,0.71015,0.695325,0.6651,0.6466,0.685725,0.73845,0.701475,0.686975,0.6462,0.6458,0.4465,0.416975,0.44675,0.8042,0.915075,0.395325,0.370375,0.444275,0.7749,0.822375,0.45725,0.431675,0.4641,0.7135,0.76055,0.729675,0.695425,0.67465,0.64275,0.674775,0.767575,0.7073,0.68875,0.6431,0.6367,0.46665,0.434275,0.45985,0.865125,0.9585,0.40955,0.38925,0.423475,0.77045,0.836125,0.435475,0.4148,0.430325,0.713675,0.7731,0.74235,0.692125,0.66985,0.6408,0.6997,0.88665,0.705025,0.70455,0.657425,NA,0.54405,0.548075,0.563425,0.9403,NA,0.523525,0.54685,0.583,NA,NA,0.54055,0.58015,0.629775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726125,0.84605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,NC3,15,0.0175,0.4163,0.408725,0.4169,0.62615,0.6898,0.376625,0.3615,0.4458,0.67585,0.701375,0.445475,0.42785,0.479675,0.625125,0.678775,0.6467,0.621725,0.59545,0.596325,0.6104,0.67685,0.643875,0.608425,0.59365,0.58435,0.428975,0.406,0.416975,0.646075,0.71055,0.371575,0.351075,0.424675,0.685125,0.6982,0.4294,0.411175,0.457175,0.624825,0.6857,0.6579,0.623125,0.596,0.592825,0.61025,0.68485,0.644425,0.6056,0.593325,0.578,0.43645,0.403275,0.413125,0.6877,0.76575,0.37115,0.343275,0.406125,0.700825,0.700025,0.4192,0.389525,0.42475,0.63805,0.6979,0.67135,0.630725,0.60285,0.585025,0.60565,0.74155,0.64485,0.606125,0.597275,0.574125,0.449225,0.40975,0.40405,0.710225,0.892875,0.382875,0.354925,0.37665,0.71535,0.70965,0.388525,0.3636,0.3731,0.62745,0.714475,0.70105,0.621775,0.605675,0.579475,0.616825,0.8917,0.65165,0.60605,0.603425,NA,0.514125,0.4939,0.49375,0.8007,NA,0.478875,0.479825,0.51665,NA,NA,0.479375,0.512475,0.54195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684725,0.8023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,NC3,16,0.02,0.4018,0.37925,0.37725,0.59045,0.731925,0.35215,0.325475,0.39705,0.62345,0.67005,0.395275,0.375875,0.40265,0.5383,0.59955,0.5745,0.5481,0.514025,0.489625,0.507175,0.590575,0.5744,0.531275,0.4885,0.46695,0.408825,0.380675,0.3759,0.6244,0.783525,0.35035,0.32235,0.38045,0.63325,0.699025,0.389825,0.359975,0.3847,0.542625,0.61155,0.582025,0.554825,0.5153,0.482975,0.5016,0.6099,0.5683,0.534925,0.4923,0.46545,0.416925,0.37295,0.375675,0.69425,0.8506,0.3453,0.309075,0.35345,0.6411,0.722975,0.371125,0.34075,0.3576,0.547725,0.619625,0.591025,0.560125,0.519875,0.473125,0.483075,0.662625,0.564775,0.541,0.487075,0.4708,0.433725,0.3723,0.370925,0.779925,0.933175,0.357875,0.31565,0.321075,0.62805,0.7572,0.3481,0.314375,0.3114,0.5455,0.640325,0.615375,0.563325,0.520875,0.468225,0.4879,0.845575,0.566,0.5533,0.500525,NA,0.48535,0.43285,0.42915,0.88335,NA,0.42125,0.429675,0.4341,NA,NA,0.408375,0.423225,0.478675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651675,0.7457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,NC3,17,0.025,0.37395,0.350425,0.3189,0.469425,0.563525,0.31655,0.2872,0.315275,0.48305,0.521675,0.338975,0.31235,0.32435,0.425175,0.458,0.493175,0.467175,0.418875,0.401525,0.413975,0.512825,0.48815,0.433725,0.40695,0.40035,0.3862,0.342275,0.314675,0.489975,0.623175,0.321975,0.2767,0.3003,0.488525,0.526325,0.339425,0.3022,0.309175,0.4225,0.459125,0.496875,0.46765,0.4167,0.398175,0.407675,0.530075,0.4876,0.439075,0.4022,0.391225,0.404,0.3362,0.303675,0.538325,0.692225,0.31025,0.265975,0.27815,0.492125,0.54065,0.3182,0.277725,0.2822,0.4281,0.458575,0.513425,0.468825,0.426125,0.3983,0.412525,0.573525,0.490975,0.4446,0.400575,0.393275,0.413325,0.33305,0.29685,0.607225,0.80505,0.311175,0.26565,0.25145,0.4839,0.5744,0.288325,0.252425,0.235625,0.41925,0.465025,0.524225,0.4678,0.422075,0.391975,0.41155,0.6851,0.4892,0.451175,0.40575,NA,0.447325,0.3592,0.3303,0.712525,NA,0.360925,0.340125,0.335475,NA,NA,0.3275,0.3375,0.373725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5947,0.670125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,NC3,18,0.03,0.345575,0.3147,0.2831,0.4348,0.590975,0.273875,0.236025,0.2594,0.440025,0.50375,0.256475,0.23705,0.24185,0.346075,0.417725,0.346475,0.344025,0.30575,0.29055,0.3168,0.352125,0.359775,0.335875,0.287875,0.2817,0.357825,0.307825,0.278225,0.45895,0.729825,0.26675,0.220675,0.246575,0.438475,0.522225,0.252,0.226925,0.2254,0.350675,0.418625,0.35095,0.3502,0.3079,0.279875,0.3203,0.353175,0.359175,0.3399,0.28715,0.27865,0.368525,0.2994,0.2707,0.54425,0.842375,0.2567,0.213025,0.225025,0.45535,0.564675,0.23725,0.211875,0.203125,0.357225,0.42805,0.3589,0.35595,0.315925,0.273775,0.310025,0.371525,0.364675,0.34915,0.28245,0.275975,0.38565,0.287675,0.259375,0.714975,0.9325,0.255425,0.2098,0.1945,0.451425,0.672175,0.208625,0.187825,0.16285,0.3455,0.4427,0.361675,0.3578,0.3092,0.266775,0.318875,0.46485,0.365,0.357775,0.2865,NA,0.407725,0.300825,0.27835,0.867225,NA,0.2751,0.252975,0.237925,NA,NA,0.231175,0.24305,0.2592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53735,0.5705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,NC3,19,0.035,0.3236,0.2865,0.23795,0.3519,0.485325,0.245525,0.203725,0.205475,0.3446,0.396475,0.2216,0.189075,0.186025,0.256425,0.313275,0.31245,0.28345,0.236375,0.216575,0.229375,0.3335,0.303375,0.2655,0.219125,0.204325,0.339225,0.285525,0.23265,0.371175,0.6047,0.2431,0.1949,0.19275,0.344225,0.408875,0.2115,0.180925,0.17,0.259425,0.31505,0.317975,0.278625,0.240975,0.209025,0.22985,0.339675,0.302525,0.26715,0.220125,0.202675,0.35065,0.27265,0.222775,0.43955,0.773825,0.232725,0.18335,0.176925,0.348875,0.42755,0.206075,0.16495,0.153375,0.259925,0.31825,0.330225,0.28265,0.2508,0.201925,0.228475,0.363125,0.3058,0.268875,0.216575,0.2028,0.3744,0.254525,0.213975,0.593575,0.914175,0.22985,0.172275,0.149425,0.331275,0.5239,0.184425,0.145,0.12125,0.257675,0.325125,0.34435,0.2707,0.25275,0.192925,0.231975,0.444275,0.305275,0.28325,0.234475,NA,0.38425,0.257675,0.2099,0.795575,NA,0.244775,0.19895,0.173675,NA,NA,0.1952,0.1838,0.19455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NC3,20,0.04,0.3027,0.2599,0.205725,0.271375,0.343925,0.2166,0.16985,0.154825,0.259,0.3008,0.188225,0.156525,0.134725,0.187275,0.22595,0.261675,0.234625,0.18735,0.157975,0.1708,0.270075,0.2503,0.2078,0.159325,0.15215,0.316,0.25945,0.197025,0.285875,0.402975,0.21375,0.1569,0.14615,0.25755,0.304225,0.18395,0.148575,0.126175,0.18475,0.232225,0.263675,0.235675,0.188225,0.150225,0.16845,0.2764,0.2475,0.2083,0.1661,0.1467,0.33445,0.25375,0.184275,0.31605,0.594975,0.211975,0.14365,0.13335,0.264825,0.310725,0.174475,0.135875,0.10715,0.19125,0.233025,0.271625,0.2368,0.192825,0.147525,0.16495,0.31575,0.248125,0.2146,0.163625,0.14385,0.353475,0.229875,0.16955,0.388075,0.787675,0.213875,0.1364,0.108175,0.25385,0.34615,0.16,0.11475,0.085475,0.1892,0.2333,0.284725,0.235475,0.194,0.135675,0.174125,0.56105,0.246725,0.22065,0.17305,NA,0.3681,0.22865,0.1729,0.67085,NA,0.2203,0.150275,0.130475,NA,NA,0.15645,0.1318,0.13375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4459,0.45725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,NC3,21,0.045,0.27945,0.24105,0.161525,0.2181,0.318375,0.18715,0.1385,0.1259,0.209375,0.25095,0.140975,0.1136,0.106675,0.147775,0.1835,0.194075,0.175825,0.1345,0.11935,0.128725,0.197275,0.1869,0.149775,0.12195,0.11395,0.297425,0.229625,0.155175,0.233625,0.42705,0.1805,0.131225,0.112725,0.203025,0.2498,0.1376,0.11145,0.09495,0.143225,0.1807,0.194225,0.173025,0.132175,0.11975,0.12905,0.202975,0.1949,0.15345,0.120425,0.112825,0.309775,0.2148,0.14265,0.2688,0.7171,0.17705,0.12065,0.105075,0.21035,0.2611,0.133725,0.098775,0.083075,0.1486,0.180675,0.1974,0.179475,0.137525,0.11965,0.12985,0.233725,0.19465,0.1557,0.117425,0.108575,0.343975,0.186775,0.131325,0.437375,0.920875,0.1724,0.114525,0.085475,0.194575,0.3212,0.1171,0.086275,0.0686,0.14385,0.182425,0.20355,0.17655,0.131175,0.111075,0.1451,0.441225,0.201,0.15965,0.12215,NA,0.34495,0.177425,0.126,0.79075,NA,0.17385,0.1251,0.1007,NA,NA,0.114425,0.0971,0.1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4171,0.38085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NC3,22,0.05,0.266275,0.23485,0.1592,0.197675,0.2413,0.173075,0.1294,0.10795,0.187025,0.218025,0.1361,0.0994,0.0805,0.120625,0.1596,0.203525,0.15805,0.101975,0.088025,0.101975,0.222175,0.1804,0.116875,0.08245,0.078525,0.279375,0.224575,0.1546,0.20405,0.295875,0.16895,0.11625,0.0989,0.18175,0.22155,0.1364,0.09225,0.072825,0.118975,0.16415,0.20775,0.158175,0.1008,0.08675,0.10225,0.237,0.182725,0.12475,0.077575,0.07935,0.2945,0.218425,0.144225,0.2326,0.406825,0.167175,0.108875,0.0884,0.187225,0.225,0.12795,0.0807,0.067175,0.124725,0.170475,0.22375,0.160525,0.10475,0.08205,0.0968,0.313525,0.18065,0.1287,0.075225,0.0781,0.3264,0.20445,0.126825,0.27555,0.59295,0.16215,0.102725,0.07165,0.178075,0.245075,0.117275,0.06445,0.053525,0.113625,0.170875,0.2484,0.15295,0.10035,0.08095,0.09965,0.5436,0.181175,0.13085,0.075775,NA,0.33135,0.189175,0.120075,0.4338,NA,0.16815,0.104375,0.075325,NA,NA,0.108975,0.06775,0.078975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388375,0.3789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,NC3,23,0.055,0.237175,0.18625,0.114475,0.13585,0.1977,0.1379,0.096825,0.075375,0.117775,0.14815,0.095675,0.066,0.0505,0.077125,0.098475,0.134325,0.1035,0.06815,0.060175,0.066125,0.150775,0.1175,0.07825,0.057625,0.054725,0.253375,0.18525,0.111225,0.1432,0.296075,0.133,0.08575,0.06625,0.119575,0.14985,0.09385,0.060275,0.04705,0.074325,0.09755,0.13965,0.104075,0.066175,0.059375,0.065975,0.15715,0.12025,0.076075,0.057225,0.055075,0.2751,0.17165,0.097,0.164175,0.468775,0.1296,0.075425,0.0593,0.12015,0.158375,0.086875,0.05275,0.04125,0.077475,0.09945,0.144025,0.10295,0.069075,0.058275,0.061775,0.18415,0.121025,0.080025,0.056875,0.054525,0.308275,0.15005,0.08785,0.2824,0.687125,0.1241,0.069775,0.047825,0.103375,0.2142,0.08575,0.042775,0.0312,0.0736,0.096475,0.156375,0.094825,0.06545,0.0556,0.0669,0.342825,0.1187,0.08445,0.0519,NA,0.314575,0.133875,0.0794,0.527775,NA,0.119275,0.069575,0.0489,NA,NA,0.077975,0.044275,0.044275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3485,0.28775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,NC3,24,0.06,0.217975,0.17495,0.09585,0.099625,0.120925,0.13185,0.080225,0.056625,0.08945,0.108975,0.074475,0.054925,0.0372,0.0598,0.07715,0.0909,0.077,0.051125,0.043325,0.05295,0.097125,0.0842,0.061525,0.046375,0.041975,0.240425,0.16955,0.088175,0.10475,0.1419,0.1259,0.071625,0.0485,0.08895,0.1114,0.0744,0.048375,0.035225,0.057725,0.08045,0.095425,0.07795,0.053875,0.045125,0.050475,0.098,0.08485,0.062125,0.04905,0.0383,0.26405,0.1564,0.078825,0.11325,0.210675,0.122325,0.063525,0.0429,0.094375,0.112425,0.072875,0.041475,0.028475,0.059775,0.08025,0.101925,0.079575,0.05505,0.041775,0.04975,0.12105,0.0825,0.060925,0.042725,0.03845,0.29125,0.129225,0.0668,0.1311,0.48555,0.117875,0.055575,0.033425,0.089125,0.121875,0.064625,0.03635,0.02195,0.05565,0.083625,0.102,0.074,0.055725,0.036775,0.058075,0.245225,0.084025,0.064825,0.0468,NA,0.3024,0.115525,0.05945,0.283375,NA,0.11155,0.05125,0.033025,NA,NA,0.061325,0.03535,0.035875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32155,0.26505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,NC4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,NC4,2,1.00E-05,0.99545,0.996125,0.99715,0.999675,1,0.9962,0.995875,0.99775,0.999975,1,0.997875,0.9979,0.998925,0.999975,1,0.999925,1,1,1,1,1,1,1,1,1,0.9968,0.9973,0.9979,0.99995,1,0.997125,0.9971,0.998375,1,1,0.998275,0.998175,0.99855,1,1,1,0.999975,1,1,1,1,1,1,1,1,0.999025,0.9988,0.999,1,1,0.998775,0.998425,0.999,1,1,0.999225,0.999325,0.9991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
