,scenario,subscenario,gamma,samp1_6,samp2_6,samp3_6,samp4_6,samp5_6,samp6_6,samp7_6,samp8_6,samp9_6,samp10_6,samp11_6,samp12_6,samp13_6,samp14_6,samp15_6,samp16_6,samp17_6,samp18_6,samp19_6,samp20_6,samp21_6,samp22_6,samp23_6,samp24_6,samp25_6,samp1_5,samp2_5,samp3_5,samp4_5,samp5_5,samp6_5,samp7_5,samp8_5,samp9_5,samp10_5,samp11_5,samp12_5,samp13_5,samp14_5,samp15_5,samp16_5,samp17_5,samp18_5,samp19_5,samp20_5,samp21_5,samp22_5,samp23_5,samp24_5,samp25_5,samp1_4,samp2_4,samp3_4,samp4_4,samp5_4,samp6_4,samp7_4,samp8_4,samp9_4,samp10_4,samp11_4,samp12_4,samp13_4,samp14_4,samp15_4,samp16_4,samp17_4,samp18_4,samp19_4,samp20_4,samp21_4,samp22_4,samp23_4,samp24_4,samp25_4,samp1_3,samp2_3,samp3_3,samp4_3,samp5_3,samp6_3,samp7_3,samp8_3,samp9_3,samp10_3,samp11_3,samp12_3,samp13_3,samp14_3,samp15_3,samp16_3,samp17_3,samp18_3,samp19_3,samp20_3,samp21_3,samp22_3,samp23_3,samp24_3,samp25_3,samp1_2,samp2_2,samp3_2,samp4_2,samp5_2,samp6_2,samp7_2,samp8_2,samp9_2,samp10_2,samp11_2,samp12_2,samp13_2,samp14_2,samp15_2,samp16_2,samp17_2,samp18_2,samp19_2,samp20_2,samp21_2,samp22_2,samp23_2,samp24_2,samp25_2,samp1_1,samp2_1,samp3_1,samp4_1,samp5_1,samp6_1,samp7_1,samp8_1,samp9_1,samp10_1,samp11_1,samp12_1,samp13_1,samp14_1,samp15_1,samp16_1,samp17_1,samp18_1,samp19_1,samp20_1,samp21_1,samp22_1,samp23_1,samp24_1,samp25_1
11,NC1bis,11,0.0075,0.489175,0.4932,0.488425,0.499425,0.493825,0.4986,0.4854,0.486525,0.4876,0.491425,0.49095,0.50235,0.5104,0.50485,0.50275,0.492225,0.497975,0.4993,0.5081,0.50825,0.4982,0.502325,0.50685,0.5038,0.499475,0.47285,0.4844,0.47935,0.4803,0.4877,0.49195,0.482825,0.484025,0.49025,0.488625,0.47775,0.48575,0.493975,0.485325,0.4999,0.484325,0.490325,0.48775,0.49945,0.4918,0.4927,0.502375,0.49055,0.498425,0.497825,0.396925,0.41775,0.436525,0.444625,0.434175,0.416075,0.436375,0.44005,0.463275,0.45335,0.43785,0.445475,0.459825,0.450075,0.4588,0.44415,0.45545,0.459575,0.442525,0.4275,0.458625,0.45975,0.441475,0.431925,0.42825,0,3.00E-04,0.08485,0.145675,0.180075,0.001,0.120725,0.1889,0.242725,0.19305,0.077125,0.186075,0.24315,0.2226,0.135375,0.1591,0.24275,0.218375,0.142075,0.02885,0.19455,0.1854,0.126225,0.028625,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NC1bis,12,0.01,0.48955,0.492325,0.475375,0.493375,0.491875,0.48585,0.493025,0.492925,0.49735,0.496625,0.4925,0.4986,0.49285,0.51275,0.51145,0.489525,0.488025,0.50075,0.507125,0.500775,0.494275,0.4997,0.50795,0.5129,0.518625,0.49225,0.4917,0.4871,0.49085,0.493,0.47885,0.487575,0.49475,0.498725,0.498875,0.486975,0.48605,0.497325,0.49645,0.50735,0.503025,0.487125,0.4986,0.500425,0.505,0.48865,0.505075,0.500975,0.498775,0.50415,0.440775,0.4495,0.451125,0.46565,0.47,0.4455,0.4604,0.465425,0.4872,0.48585,0.456425,0.473125,0.485575,0.491825,0.478325,0.482675,0.4782,0.4877,0.483475,0.46085,0.46885,0.486975,0.48295,0.45645,0.46345,0,0,0.1021,0.202025,0.217675,0.012,0.1473,0.2368,0.300975,0.250175,0.1046,0.233925,0.290775,0.27775,0.189775,0.21015,0.297125,0.278725,0.183725,0.059475,0.2467,0.23915,0.169775,0.05145,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,NC1bis,13,0.0125,0.473225,0.477725,0.480575,0.486475,0.48535,0.47355,0.48025,0.482575,0.5049,0.4957,0.485075,0.48675,0.49465,0.51085,0.51465,0.48035,0.5028,0.510225,0.504625,0.5237,0.494875,0.502975,0.50335,0.51115,0.5099,0.4734,0.47595,0.484375,0.501975,0.496575,0.47355,0.4739,0.49595,0.5007,0.505925,0.48405,0.48545,0.485475,0.503825,0.51015,0.4785,0.50795,0.5108,0.500275,0.516,0.49945,0.5005,0.505225,0.503125,0.51225,0.4446,0.454375,0.45915,0.4803,0.48525,0.46725,0.47515,0.4734,0.49195,0.495775,0.471825,0.483325,0.481525,0.49525,0.499275,0.466325,0.492725,0.49225,0.503625,0.4946,0.484475,0.495325,0.4923,0.486175,0.4896,0,0.00215,0.121375,0.2243,0.24745,0.014,0.189325,0.2615,0.346625,0.28485,0.1312,0.2764,0.348525,0.3151,0.23165,0.2373,0.332775,0.3107,0.2195,0.0807,0.281075,0.260825,0.21075,0.0815,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,NC1bis,14,0.015,0.455325,0.45415,0.479975,0.478075,0.481775,0.45925,0.46525,0.46805,0.483925,0.509875,0.4654,0.487125,0.497075,0.513125,0.5215,0.504375,0.49435,0.51535,0.520125,0.519775,0.480725,0.5084,0.50605,0.529675,0.510825,0.449475,0.46865,0.47025,0.481625,0.483175,0.47055,0.470175,0.485425,0.49135,0.497525,0.4607,0.472675,0.503925,0.509925,0.51425,0.485575,0.497625,0.50835,0.514575,0.52075,0.49155,0.50625,0.5184,0.520175,0.5168,0.428625,0.45425,0.468925,0.4736,0.477575,0.45415,0.46945,0.4652,0.4923,0.50255,0.463125,0.47885,0.490325,0.507375,0.511825,0.47565,0.50055,0.502125,0.503425,0.5109,0.489875,0.493075,0.5128,0.51325,0.509675,0,0.002725,0.14085,0.256675,0.2797,0.00315,0.2055,0.2951,0.377575,0.330925,0.153675,0.2994,0.36005,0.359125,0.250925,0.26735,0.370125,0.360375,0.263775,0.1093,0.30855,0.316925,0.254825,0.107825,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,NC1bis,15,0.0175,0.449,0.452375,0.454575,0.46635,0.4717,0.458,0.4669,0.465375,0.4983,0.50155,0.46265,0.46845,0.502125,0.517875,0.53035,0.4773,0.502375,0.526175,0.5337,0.533175,0.502325,0.50795,0.526925,0.5395,0.5355,0.44795,0.4485,0.458175,0.47435,0.4824,0.45245,0.464775,0.47295,0.49225,0.5056,0.466525,0.4674,0.492375,0.51495,0.516475,0.47535,0.498225,0.516075,0.518475,0.537125,0.49695,0.515175,0.51925,0.538225,0.535225,0.438175,0.44715,0.45745,0.465225,0.48635,0.446975,0.461875,0.4725,0.4993,0.50865,0.449875,0.47955,0.496075,0.513475,0.5256,0.466825,0.5006,0.514825,0.5156,0.538675,0.4978,0.519525,0.5203,0.539775,0.53305,0,0.012275,0.1522,0.26495,0.308125,0.00325,0.232825,0.308625,0.39395,0.368575,0.16595,0.323025,0.39895,0.386125,0.305175,0.2832,0.40535,0.38745,0.303525,0.13715,0.34115,0.346025,0.278975,0.142375,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,NC1bis,16,0.02,0.439475,0.43165,0.4481,0.45785,0.4728,0.4307,0.446575,0.467075,0.4921,0.502575,0.450475,0.469175,0.4957,0.528725,0.53175,0.4665,0.486925,0.521425,0.54205,0.5543,0.486675,0.507125,0.53455,0.54515,0.560225,0.441125,0.432425,0.448975,0.4597,0.4681,0.429475,0.4493,0.468875,0.493875,0.507175,0.452,0.470625,0.489375,0.52875,0.525,0.468325,0.487875,0.520975,0.538175,0.545675,0.485675,0.5066,0.5338,0.54605,0.5665,0.425125,0.434075,0.441425,0.457975,0.4839,0.432175,0.45985,0.472525,0.4827,0.511425,0.4388,0.4602,0.48525,0.5204,0.5297,0.46245,0.501325,0.529325,0.547625,0.5493,0.4878,0.5273,0.53,0.536475,0.565425,0,0.022525,0.1704,0.28625,0.329425,0.011725,0.254275,0.342725,0.40575,0.396275,0.173125,0.333875,0.4135,0.41775,0.3408,0.288675,0.418375,0.423875,0.349225,0.170375,0.3706,0.3829,0.3302,0.175625,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,NC1bis,17,0.025,0.37755,0.382525,0.405725,0.431875,0.441325,0.39435,0.4149,0.44695,0.4822,0.5005,0.4177,0.437875,0.48785,0.54035,0.5477,0.460025,0.4974,0.5408,0.5663,0.5781,0.489275,0.51415,0.558275,0.5859,0.5952,0.370775,0.378875,0.40665,0.426925,0.454,0.383825,0.413125,0.446725,0.485175,0.512425,0.416525,0.441575,0.49255,0.53835,0.552325,0.447425,0.488075,0.54415,0.567675,0.573925,0.498225,0.538175,0.56845,0.57915,0.60885,0.3648,0.38715,0.41265,0.439125,0.4604,0.380425,0.420625,0.4342,0.490775,0.519075,0.4052,0.4364,0.4822,0.5319,0.553225,0.45675,0.5007,0.54555,0.5692,0.576775,0.489925,0.536825,0.57405,0.59065,0.6052,0,0.02235,0.192425,0.303875,0.35985,0.01235,0.268225,0.358425,0.44865,0.4525,0.174625,0.3598,0.4197,0.4688,0.412525,0.326075,0.451225,0.473225,0.427725,0.27055,0.40705,0.436525,0.413425,0.26865,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,NC1bis,18,0.03,0.3135,0.32455,0.360425,0.40695,0.44605,0.342,0.3659,0.41135,0.491925,0.513475,0.393225,0.41455,0.487225,0.56225,0.56975,0.4537,0.48705,0.549,0.60825,0.61145,0.4951,0.537725,0.583975,0.6248,0.6375,0.31475,0.324475,0.364725,0.410525,0.439125,0.339925,0.372675,0.4077,0.486025,0.522225,0.3849,0.419075,0.47645,0.562375,0.5744,0.4277,0.4832,0.552425,0.60885,0.6249,0.49505,0.547075,0.57875,0.626925,0.635625,0.302825,0.32475,0.36285,0.41525,0.446325,0.33305,0.3755,0.408325,0.4937,0.537225,0.377425,0.421175,0.48075,0.5599,0.581025,0.434025,0.498075,0.554025,0.59975,0.6278,0.4757,0.55135,0.57365,0.641475,0.6474,0,0.011975,0.1885,0.325925,0.3795,0.0265,0.267575,0.36595,0.45845,0.4938,0.20875,0.374075,0.4491,0.510575,0.4724,0.34605,0.463575,0.504875,0.4813,0.3545,0.42765,0.5002,0.4696,0.3579,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,NC1bis,19,0.035,0.247975,0.27635,0.3116,0.372225,0.426275,0.290975,0.3309,0.386375,0.4771,0.5046,0.334025,0.39185,0.49505,0.5786,0.606375,0.405875,0.481925,0.5803,0.62665,0.66435,0.46695,0.547625,0.611275,0.66835,0.68935,0.24845,0.27255,0.30915,0.371825,0.42635,0.2862,0.333475,0.3782,0.4803,0.522475,0.336775,0.379025,0.478525,0.579525,0.611575,0.40135,0.47675,0.574425,0.63965,0.672825,0.461875,0.5495,0.61185,0.6743,0.705225,0.24395,0.278375,0.3187,0.382525,0.423025,0.279975,0.323175,0.386475,0.48835,0.55005,0.327025,0.3868,0.4693,0.5767,0.626675,0.398775,0.502225,0.588,0.651875,0.6789,0.465825,0.57715,0.61575,0.6813,0.70175,0,0.010225,0.1782,0.299875,0.36315,0.00135,0.24675,0.338975,0.4596,0.5262,0.18755,0.33505,0.432975,0.542925,0.550875,0.325625,0.4765,0.552675,0.560275,0.443875,0.40905,0.5285,0.529025,0.433525,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,NC1bis,20,0.04,0.214225,0.2335,0.285025,0.35625,0.4066,0.245825,0.2902,0.371075,0.463875,0.5077,0.30705,0.368775,0.478125,0.592375,0.633675,0.401375,0.4739,0.58875,0.651425,0.69035,0.454775,0.55035,0.637675,0.7016,0.7142,0.203025,0.22965,0.29185,0.3536,0.411225,0.251275,0.293725,0.36105,0.46895,0.5406,0.299475,0.365525,0.475625,0.59395,0.6307,0.37955,0.4811,0.591325,0.65155,0.692975,0.457025,0.567375,0.6446,0.702575,0.732125,0.18815,0.23495,0.284725,0.35005,0.40135,0.24365,0.30415,0.366675,0.491925,0.56045,0.29965,0.365675,0.46285,0.5981,0.64175,0.37795,0.50135,0.59115,0.661975,0.70205,0.44895,0.58245,0.632675,0.710125,0.743925,0,0.008125,0.16435,0.29345,0.368825,0.019125,0.24595,0.331525,0.4668,0.547575,0.19955,0.34205,0.432425,0.576475,0.5836,0.307675,0.473025,0.57305,0.585025,0.52505,0.417325,0.565175,0.570325,0.5269,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
